1, 26400000, 40000, 35.333
2, 26400000, 40000, 23.667
3, 26400000, 40000, 17
4, 26400000, 40000, 13.333
5, 26400000, 40000, 12.333
6, 26400000, 40000, 10.333
7, 26400000, 40000, 9
8, 26400000, 40000, 10
9, 26400000, 40000, 10
10, 26400000, 40000, 11
11, 26400000, 40000, 9.6667
12, 26400000, 40000, 11.667
13, 26400000, 40000, 9.6667
14, 26400000, 40000, 14
15, 26400000, 40000, 16
16, 26400000, 40000, 15
17, 26400000, 40000, 21.667
18, 26400000, 40000, 16
19, 26400000, 40000, 23.667
20, 26400000, 40000, 22.667
21, 26400000, 40000, 23
22, 26400000, 40000, 27
23, 26400000, 40000, 26.333
24, 26400000, 40000, 28.333
25, 26400000, 40000, 32.667
26, 26400000, 40000, 29.333
27, 26400000, 40000, 36.667
28, 26400000, 40000, 39
29, 26400000, 40000, 42.667
30, 26400000, 40000, 41.667
31, 26400000, 40000, 39.333
32, 26400000, 40000, 44.667
33, 26400000, 40000, 45.333
34, 26400000, 40000, 47.333
35, 26400000, 40000, 51
36, 26400000, 40000, 50.667
37, 26400000, 40000, 53.667
38, 26400000, 40000, 58
39, 26400000, 40000, 52.667
40, 26400000, 40000, 65
41, 26400000, 40000, 67.333
42, 26400000, 40000, 64.667
43, 26400000, 40000, 62
44, 26400000, 40000, 72.333
45, 26400000, 40000, 80.333
46, 26400000, 40000, 77.667
47, 26400000, 40000, 80
48, 26400000, 40000, 83.667
1, 13200000, 40000, 35.667
2, 13200000, 40000, 19
3, 13200000, 40000, 16.667
4, 13200000, 40000, 13.667
5, 13200000, 40000, 11
6, 13200000, 40000, 10
7, 13200000, 40000, 8.3333
8, 13200000, 40000, 8.3333
9, 13200000, 40000, 8.3333
10, 13200000, 40000, 10.667
11, 13200000, 40000, 7.6667
12, 13200000, 40000, 8
13, 13200000, 40000, 6
14, 13200000, 40000, 6.6667
15, 13200000, 40000, 7
16, 13200000, 40000, 12
17, 13200000, 40000, 12.333
18, 13200000, 40000, 14.667
19, 13200000, 40000, 12.667
20, 13200000, 40000, 18.667
21, 13200000, 40000, 12
22, 13200000, 40000, 23
23, 13200000, 40000, 22.667
24, 13200000, 40000, 19.333
25, 13200000, 40000, 28.333
26, 13200000, 40000, 21
27, 13200000, 40000, 11.667
28, 13200000, 40000, 12.667
29, 13200000, 40000, 13.333
30, 13200000, 40000, 20.667
31, 13200000, 40000, 37
32, 13200000, 40000, 24.333
33, 13200000, 40000, 31.333
34, 13200000, 40000, 27
35, 13200000, 40000, 42.333
36, 13200000, 40000, 30.333
37, 13200000, 40000, 24.333
38, 13200000, 40000, 30.333
39, 13200000, 40000, 33.333
40, 13200000, 40000, 58.333
41, 13200000, 40000, 44
42, 13200000, 40000, 60.667
43, 13200000, 40000, 58.667
44, 13200000, 40000, 50
45, 13200000, 40000, 63
46, 13200000, 40000, 65
47, 13200000, 40000, 67.333
48, 13200000, 40000, 68
1, 2640000, 40000, 35.333
2, 2640000, 40000, 18.333
3, 2640000, 40000, 15.333
4, 2640000, 40000, 12
5, 2640000, 40000, 11.333
6, 2640000, 40000, 7.6667
7, 2640000, 40000, 9
8, 2640000, 40000, 9
9, 2640000, 40000, 7.6667
10, 2640000, 40000, 6.3333
11, 2640000, 40000, 5.6667
12, 2640000, 40000, 6
13, 2640000, 40000, 5.6667
14, 2640000, 40000, 5
15, 2640000, 40000, 4.3333
16, 2640000, 40000, 4.6667
17, 2640000, 40000, 4.6667
18, 2640000, 40000, 4.6667
19, 2640000, 40000, 3.3333
20, 2640000, 40000, 7.3333
21, 2640000, 40000, 9.3333
22, 2640000, 40000, 12.667
23, 2640000, 40000, 11.667
24, 2640000, 40000, 15
25, 2640000, 40000, 13.667
26, 2640000, 40000, 18.333
27, 2640000, 40000, 21.333
28, 2640000, 40000, 25.333
29, 2640000, 40000, 21.333
30, 2640000, 40000, 17.667
31, 2640000, 40000, 23
32, 2640000, 40000, 26
33, 2640000, 40000, 19.667
34, 2640000, 40000, 24
35, 2640000, 40000, 23.333
