1, 26400000, 4000, 7
2, 26400000, 4000, 4.3333
3, 26400000, 4000, 2.3333
4, 26400000, 4000, 1
5, 26400000, 4000, 1.6667
6, 26400000, 4000, 2
7, 26400000, 4000, 1.3333
8, 26400000, 4000, 3
9, 26400000, 4000, 2.6667
10, 26400000, 4000, 4
11, 26400000, 4000, 4.6667
12, 26400000, 4000, 6
13, 26400000, 4000, 6
14, 26400000, 4000, 6.3333
15, 26400000, 4000, 7.3333
16, 26400000, 4000, 8.3333
17, 26400000, 4000, 8.3333
18, 26400000, 4000, 8.6667
19, 26400000, 4000, 12
20, 26400000, 4000, 11
21, 26400000, 4000, 10.333
22, 26400000, 4000, 11.333
23, 26400000, 4000, 12.333
24, 26400000, 4000, 13.667
25, 26400000, 4000, 13.667
26, 26400000, 4000, 16
27, 26400000, 4000, 16.333
28, 26400000, 4000, 17.333
29, 26400000, 4000, 18.667
30, 26400000, 4000, 17.667
31, 26400000, 4000, 18.333
32, 26400000, 4000, 23
33, 26400000, 4000, 21.667
34, 26400000, 4000, 21.333
35, 26400000, 4000, 23
36, 26400000, 4000, 24.333
37, 26400000, 4000, 26.333
38, 26400000, 4000, 27.667
39, 26400000, 4000, 27.333
40, 26400000, 4000, 25.667
41, 26400000, 4000, 28
42, 26400000, 4000, 26
43, 26400000, 4000, 30
44, 26400000, 4000, 33.667
45, 26400000, 4000, 32.667
46, 26400000, 4000, 37.667
47, 26400000, 4000, 37
48, 26400000, 4000, 39.667
1, 13200000, 4000, 6
2, 13200000, 4000, 3
3, 13200000, 4000, 2
4, 13200000, 4000, 1.6667
5, 13200000, 4000, 1
6, 13200000, 4000, 1.6667
7, 13200000, 4000, 1.3333
8, 13200000, 4000, 1.6667
9, 13200000, 4000, 2.6667
10, 13200000, 4000, 2.6667
11, 13200000, 4000, 3.6667
12, 13200000, 4000, 4
13, 13200000, 4000, 5.3333
14, 13200000, 4000, 5.3333
15, 13200000, 4000, 6
16, 13200000, 4000, 5.6667
17, 13200000, 4000, 6.3333
18, 13200000, 4000, 6
19, 13200000, 4000, 6.6667
20, 13200000, 4000, 7.3333
21, 13200000, 4000, 6.6667
22, 13200000, 4000, 6.6667
23, 13200000, 4000, 7.6667
24, 13200000, 4000, 8.3333
25, 13200000, 4000, 9
26, 13200000, 4000, 8
27, 13200000, 4000, 11
28, 13200000, 4000, 8.6667
29, 13200000, 4000, 10
30, 13200000, 4000, 11
31, 13200000, 4000, 10
32, 13200000, 4000, 11
33, 13200000, 4000, 11.333
34, 13200000, 4000, 14
35, 13200000, 4000, 13.667
36, 13200000, 4000, 14
37, 13200000, 4000, 14
38, 13200000, 4000, 14
39, 13200000, 4000, 14
40, 13200000, 4000, 18.667
41, 13200000, 4000, 17.667
42, 13200000, 4000, 16
43, 13200000, 4000, 19
44, 13200000, 4000, 18.333
45, 13200000, 4000, 20
46, 13200000, 4000, 21.333
47, 13200000, 4000, 21.333
48, 13200000, 4000, 24
1, 2640000, 4000, 6.6667
2, 2640000, 4000, 3
3, 2640000, 4000, 2
4, 2640000, 4000, 1.3333
5, 2640000, 4000, 1
6, 2640000, 4000, 1
7, 2640000, 4000, 0.33333
8, 2640000, 4000, 0.33333
9, 2640000, 4000, 0
10, 2640000, 4000, 0
11, 2640000, 4000, 0
12, 2640000, 4000, 0
13, 2640000, 4000, 0.66667
14, 2640000, 4000, 0.66667
15, 2640000, 4000, 0.66667
16, 2640000, 4000, 1
17, 2640000, 4000, 1.6667
18, 2640000, 4000, 1
19, 2640000, 4000, 1.6667
20, 2640000, 4000, 0.66667
21, 2640000, 4000, 1
22, 2640000, 4000, 1
23, 2640000, 4000, 2
24, 2640000, 4000, 2.3333
25, 2640000, 4000, 3.3333
26, 2640000, 4000, 3
27, 2640000, 4000, 4
28, 2640000, 4000, 6.3333
29, 2640000, 4000, 6
30, 2640000, 4000, 6
31, 2640000, 4000, 6.6667
32, 2640000, 4000, 6
33, 2640000, 4000, 4.6667
34, 2640000, 4000, 5
35, 2640000, 4000, 4.6667
36, 2640000, 4000, 7
37, 2640000, 4000, 6.3333
38, 2640000, 4000, 6
39, 2640000, 4000, 6.6667
40, 2640000, 4000, 6
41, 2640000, 4000, 9
42, 2640000, 4000, 7.6667
43, 2640000, 4000, 8.6667
44, 2640000, 4000, 5.6667
45, 2640000, 4000, 7.6667
46, 2640000, 4000, 8.3333
47, 2640000, 4000, 8.6667
